# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Sep 10 18:23:25 2020
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_occdep:      Occultation Depth [%]
# COLUMN pl_orbtper:     Epoch of Periastron [days]
# COLUMN pl_orblper:     Argument of Periastron [deg]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_projobliq:   Projected Obliquity [deg]
# COLUMN pl_trueobliq:   True Obliquity [deg]
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_radv:        Systemic Radial Velocity [km/s]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [decimal]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [decimal]
# COLUMN sy_pm:          Total Proper Motion [mas/yr]
# COLUMN sy_pmra:        Proper Motion (RA) [mas/yr]
# COLUMN sy_pmdec:       Proper Motion (Dec) [mas/yr]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_plx:         Parallax [mas]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
# COLUMN sy_w1mag:       W1 (WISE) Magnitude
# COLUMN sy_w2mag:       W2 (WISE) Magnitude
# COLUMN sy_w3mag:       W3 (WISE) Magnitude
# COLUMN sy_w4mag:       W4 (WISE) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_tmag:        TESS Magnitude
# COLUMN sy_kepmag:      Kepler Magnitude
# COLUMN st_nphot:       Number of Photometry Time Series
# COLUMN st_nspec:       Number of Stellar Spectra Measurements
# COLUMN pl_nespec:      Number of Emission Spectroscopy Measurements
#
pl_name,hostname,pl_letter,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,rastr,ra,decstr,dec,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_tmag,sy_kepmag,st_nphot,st_nspec,pl_nespec
Kepler-289 b,Kepler-289,b,1,3,0,0,2014,34.54500000,0.210000,2.150,0.192,7.30000,0.02300,4.100000,0.000000,27.37,607,89.590,2454965.640400,1,0.0400,0.042980,3.1780000,45.900000,0.01970,,,,,,,,5990.00,1.00,1.08,0.050,[Fe/H],0.061,4.47,0.650,1.58000,,,,19h49m51.68s,297.4653351,+42d52m58.27s,42.8828517,4.7846961,4.7788000,-0.2374610,704.4380000,1.3909300,14.7340000,14.1420000,12.8610000,12.5960000,12.5080000,,,,,,12.4710000,12.5370000,12.8790000,8.9120000,13.9628000,13.5102000,13.956,0,0,0
Kepler-289 c,Kepler-289,c,1,3,0,0,2014,125.85180000,0.510000,11.590,1.034,132.00000,0.42000,0.470000,0.000000,4.88,394,89.794,2455069.851800,1,0.3940,1.238950,8.0670000,108.600000,0.10620,,,,,,,,5990.00,1.00,1.08,0.050,[Fe/H],0.061,4.47,0.650,1.58000,,,,19h49m51.68s,297.4653351,+42d52m58.27s,42.8828517,4.7846961,4.7788000,-0.2374610,704.4380000,1.3909300,14.7340000,14.1420000,12.8610000,12.5960000,12.5080000,,,,,,12.4710000,12.5370000,12.8790000,8.9120000,13.9628000,13.5102000,13.956,0,0,0
Kepler-289 d,Kepler-289,d,1,3,0,0,2014,66.06340000,0.330000,2.680,0.239,4.00000,0.01300,1.200000,,,,89.730,2454975.643600,1,0.0500,,3.5570000,70.700000,0.02460,,,,,,,,5990.00,1.00,1.08,0.050,[Fe/H],0.061,4.47,0.650,1.58000,,,,19h49m51.68s,297.4653351,+42d52m58.27s,42.8828517,4.7846961,4.7788000,-0.2374610,704.4380000,1.3909300,14.7340000,14.1420000,12.8610000,12.5960000,12.5080000,,,,,,12.4710000,12.5370000,12.8790000,8.9120000,13.9628000,13.5102000,13.956,0,0,0
Kepler-29 b,Kepler-29,b,1,2,0,0,2011,10.33974000,0.091900,2.550,0.227,5.00000,0.01573,1.650000,0.000000,55.90,777,89.130,2455003.385490,1,0.3790,0.102000,3.0410000,24.950000,0.03194,,,,,,,,5378.00,0.73,0.76,-0.440,[Fe/H],-0.297,4.60,0.300,3.18827,4.0000,,,19h53m23.61s,298.3483820,+47d29m28.69s,47.4913021,17.4149562,6.3256500,16.2255000,832.5320000,1.1738500,16.0140000,15.5470000,14.1310000,13.6730000,13.6570000,,,,,,13.5590000,13.6450000,13.1920000,9.6430000,15.2819000,14.7752000,15.282,0,0,0
Kepler-29 c,Kepler-29,c,1,2,0,0,2011,13.28613000,0.108700,2.340,0.209,4.50000,0.01416,1.910000,0.000000,34.40,715,89.970,2455005.119320,1,0.9290,0.103960,3.2825000,31.830000,0.02928,,,,,,,,5378.00,0.73,0.76,-0.440,[Fe/H],-0.297,4.60,0.300,3.45528,4.0000,,,19h53m23.61s,298.3483820,+47d29m28.69s,47.4913021,17.4149562,6.3256500,16.2255000,832.5320000,1.1738500,16.0140000,15.5470000,14.1310000,13.6730000,13.6570000,,,,,,13.5590000,13.6450000,13.1920000,9.6430000,15.2819000,14.7752000,15.282,0,0,0
Kepler-290 b,Kepler-290,b,1,2,0,0,2014,14.58934700,0.110000,2.250,0.201,5.69000,0.01790,2.740000,0.000000,22.64,594,88.860,2454974.934130,0,0.6000,0.083130,2.4040000,47.440000,0.02629,,,,,,,,5147.00,0.74,0.80,-0.060,[Fe/H],-0.586,4.62,1.100,9.48752,,,,19h05m38.41s,286.4100307,+42d40m53.45s,42.6815137,7.3582392,5.1577200,-5.2480100,694.6270000,1.4113300,16.5860000,15.7750000,14.0540000,13.5830000,13.4520000,,,,,,13.4820000,13.5700000,12.3700000,8.7720000,15.5648000,14.9548000,15.596,0,0,0
Kepler-290 c,Kepler-290,c,1,2,0,0,2014,36.77031000,0.205000,2.700,0.241,7.75000,0.02440,2.160000,0.000000,6.60,437,89.440,2454997.293160,0,0.2200,0.134660,4.2780000,33.900000,0.04147,,,,,,,,5147.00,0.74,0.80,-0.060,[Fe/H],-0.586,4.62,1.100,2.44273,,,,19h05m38.41s,286.4100307,+42d40m53.45s,42.6815137,7.3582392,5.1577200,-5.2480100,694.6270000,1.4113300,16.5860000,15.7750000,14.0540000,13.5830000,13.4520000,,,,,,13.4820000,13.5700000,12.3700000,8.7720000,15.5648000,14.9548000,15.596,0,0,0
Kepler-291 b,Kepler-291,b,1,2,0,0,2014,3.54651100,0.047000,2.160,0.193,5.31000,0.01670,2.900000,0.000000,627.37,1212,86.200,2454967.901120,0,0.3300,0.044270,2.2660000,11.910000,0.02014,,,,,,,,6002.00,1.02,0.90,-0.110,[Fe/H],0.071,4.47,0.300,2.54384,,,,19h11m39.91s,287.9163029,+42d26m14.16s,42.4372666,7.9958831,-3.3269500,-7.2708700,1786.4800000,0.5306800,16.8160000,16.2180000,14.6880000,14.3370000,14.1500000,,,,,,14.3110000,14.2990000,12.5040000,9.0250000,15.8985000,15.3933000,15.934,0,0,0
Kepler-291 c,Kepler-291,c,1,2,0,0,2014,5.70078600,0.065000,1.880,0.168,4.19000,0.01320,3.470000,0.000000,332.74,1035,88.150,2454965.686740,0,0.5700,0.037980,1.6470000,27.020000,0.01793,,,,,,,,6002.00,1.02,0.90,-0.110,[Fe/H],0.071,4.47,0.300,11.48591,,,,19h11m39.91s,287.9163029,+42d26m14.16s,42.4372666,7.9958831,-3.3269500,-7.2708700,1786.4800000,0.5306800,16.8160000,16.2180000,14.6880000,14.3370000,14.1500000,,,,,,14.3110000,14.2990000,12.5040000,9.0250000,15.8985000,15.3933000,15.934,0,0,0
Kepler-292 b,Kepler-292,b,1,5,0,0,2014,2.58082700,0.035000,1.320,0.118,2.30000,0.00724,5.500000,0.000000,394.30,1130,89.000,2455004.562140,0,0.0900,0.027020,2.0920000,4.500000,0.01480,,,,,,,,5299.00,0.83,0.85,-0.070,[Fe/H],-0.337,4.54,5.130,2.14949,,,,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,7.4005744,7.0627200,-2.2105400,1056.4800000,0.9197710,16.6060000,16.3030000,14.5370000,14.0770000,13.9700000,,,,,,14.0270000,14.0750000,13.2050000,9.4700000,15.9419000,15.3554000,15.956,0,0,0
Kepler-292 c,Kepler-292,c,1,5,0,0,2014,3.71533500,0.045000,1.470,0.131,2.76000,0.00869,4.770000,0.000000,242.42,1001,88.250,2455002.791980,0,0.3800,0.033170,2.3200000,5.800000,0.01657,,,,,,,,5299.00,0.83,0.85,-0.070,[Fe/H],-0.337,4.54,5.130,1.67835,,,,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,7.4005744,7.0627200,-2.2105400,1056.4800000,0.9197710,16.6060000,16.3030000,14.5370000,14.0770000,13.9700000,,,,,,14.0270000,14.0750000,13.2050000,9.4700000,15.9419000,15.3554000,15.956,0,0,0
Kepler-292 d,Kepler-292,d,1,5,0,0,2014,7.05567900,0.068000,2.230,0.199,5.60000,0.01760,2.770000,0.000000,103.00,808,89.000,2455014.909730,0,0.3500,0.070560,3.1450000,17.530000,0.02410,,,,,,,,5299.00,0.83,0.85,-0.070,[Fe/H],-0.337,4.54,5.130,2.04738,,,,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,7.4005744,7.0627200,-2.2105400,1056.4800000,0.9197710,16.6060000,16.3030000,14.5370000,14.0770000,13.9700000,,,,,,14.0270000,14.0750000,13.2050000,9.4700000,15.9419000,15.3554000,15.956,0,0,0
Kepler-292 e,Kepler-292,e,1,5,0,0,2014,11.97901000,0.097000,2.670,0.238,7.61000,0.02390,2.200000,0.000000,50.92,678,89.830,2455011.966400,0,0.9100,0.070790,4.0940000,24.920000,0.02387,,,,,,,,5299.00,0.83,0.85,-0.070,[Fe/H],-0.337,4.54,5.130,2.04037,,,,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,7.4005744,7.0627200,-2.2105400,1056.4800000,0.9197710,16.6060000,16.3030000,14.5370000,14.0770000,13.9700000,,,,,,14.0270000,14.0750000,13.2050000,9.4700000,15.9419000,15.3554000,15.956,0,0,0
Kepler-292 f,Kepler-292,f,1,5,0,0,2014,20.83423700,0.141000,2.350,0.210,6.12000,0.01930,2.590000,0.000000,24.32,563,89.560,2455019.032490,0,0.4600,0.080310,4.3410000,18.300000,0.02564,,,,,,,,5299.00,0.83,0.85,-0.070,[Fe/H],-0.337,4.54,5.130,1.84341,,,,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,7.4005744,7.0627200,-2.2105400,1056.4800000,0.9197710,16.6060000,16.3030000,14.5370000,14.0770000,13.9700000,,,,,,14.0270000,14.0750000,13.2050000,9.4700000,15.9419000,15.3554000,15.956,0,0,0
Kepler-293 b,Kepler-293,b,1,2,0,0,2014,19.25419600,0.144000,3.070,0.274,9.64000,0.03030,1.830000,0.000000,28.94,657,88.860,2454997.781330,0,0.5000,0.098770,4.5330000,32.870000,0.02916,,,,,,,,5804.00,0.96,0.94,0.040,[Fe/H],-0.233,4.50,0.500,1.81242,,,,19h05m25.93s,286.3580611,+42d24m23.37s,42.4064917,0.7973950,-0.7800150,-0.1655760,974.6330000,0.9974990,16.1030000,15.4520000,14.0980000,13.7810000,13.6610000,,,,,,13.6130000,13.6800000,12.8360000,9.0230000,15.3334000,14.8204000,15.368,0,0,0
Kepler-293 c,Kepler-293,c,1,2,0,0,2014,54.15574300,0.286000,3.830,0.342,14.00000,0.04420,1.370000,0.000000,7.29,466,88.780,2455005.365150,0,0.9100,0.110980,4.6080000,43.500000,0.03708,,,,,,,,5804.00,0.96,0.94,0.040,[Fe/H],-0.233,4.50,0.500,0.80416,,,,19h05m25.93s,286.3580611,+42d24m23.37s,42.4064917,0.7973950,-0.7800150,-0.1655760,974.6330000,0.9974990,16.1030000,15.4520000,14.0980000,13.7810000,13.6610000,,,,,,13.6130000,13.6800000,12.8360000,9.0230000,15.3334000,14.8204000,15.368,0,0,0
Kepler-294 b,Kepler-294,b,1,2,0,0,2014,3.70121200,0.048000,1.770,0.158,3.78000,0.01190,3.750000,0.000000,329.80,1087,89.090,2455013.275930,0,0.0500,0.032740,2.4760000,11.634000,0.01742,,,,,,,,5913.00,0.98,0.95,0.160,[Fe/H],-0.148,4.49,0.600,2.17431,,,,19h09m34.09s,287.3920392,+46d03m33.33s,46.0592578,7.2089416,2.5789600,-6.7318500,1357.0100000,0.7084060,16.8920000,15.9480000,14.5680000,14.2640000,14.1720000,,,,,,14.1760000,14.2860000,12.7040000,9.4360000,15.8186000,15.3175000,15.843,0,0,0
Kepler-294 c,Kepler-294,c,1,2,0,0,2014,6.62640000,0.071000,2.710,0.242,7.80000,0.02450,2.150000,0.000000,151.49,895,89.610,2455016.988180,0,0.1400,0.081460,3.1750000,16.270000,0.02580,,,,,,,,5913.00,0.98,0.95,0.160,[Fe/H],-0.148,4.49,0.600,1.58309,,,,19h09m34.09s,287.3920392,+46d03m33.33s,46.0592578,7.2089416,2.5789600,-6.7318500,1357.0100000,0.7084060,16.8920000,15.9480000,14.5680000,14.2640000,14.1720000,,,,,,14.1760000,14.2860000,12.7040000,9.4360000,15.8186000,15.3175000,15.843,0,0,0
Kepler-295 b,Kepler-295,b,1,3,0,0,2014,12.64516400,0.099000,1.220,0.109,1.98000,0.00624,5.990000,0.000000,391.01,741,77.820,2454971.625360,0,0.0200,0.020040,8.6130000,4.410000,0.01498,,,,,,,,5603.00,0.90,0.89,-0.010,[Fe/H],-0.144,4.44,8.800,0.01018,,,,19h01m23.00s,285.3458383,+45d22m03.99s,45.3677754,2.6259453,-2.6049100,0.3317120,1699.1900000,0.5594930,15.5940000,14.6310000,13.1450000,12.7630000,12.7170000,,,,,,12.6300000,12.6670000,13.1150000,9.3830000,14.4325000,13.9050000,14.447,0,0,0
Kepler-295 c,Kepler-295,c,1,3,0,0,2014,21.52625800,0.142000,1.170,0.104,1.71000,0.00537,5.870000,0.000000,192.14,621,86.200,2454965.287200,0,0.0500,0.019000,8.2130000,19.860000,0.01393,,,,,,,,5603.00,0.90,0.89,-0.010,[Fe/H],-0.144,4.44,8.800,0.31964,,,,19h01m23.00s,285.3458383,+45d22m03.99s,45.3677754,2.6259453,-2.6049100,0.3317120,1699.1900000,0.5594930,15.5940000,14.6310000,13.1450000,12.7630000,12.7170000,,,,,,12.6300000,12.6670000,13.1150000,9.3830000,14.4325000,13.9050000,14.447,0,0,0
Kepler-295 d,Kepler-295,d,1,3,0,0,2014,33.88405400,0.192000,1.360,0.121,2.42000,0.00761,5.290000,0.000000,104.96,533,85.870,2454993.006250,0,0.5000,0.022410,5.3730000,14.700000,0.01680,,,,,,,,5603.00,0.90,0.89,-0.010,[Fe/H],-0.144,4.44,8.800,0.03922,,,,19h01m23.00s,285.3458383,+45d22m03.99s,45.3677754,2.6259453,-2.6049100,0.3317120,1699.1900000,0.5594930,15.5940000,14.6310000,13.1450000,12.7630000,12.7170000,,,,,,12.6300000,12.6670000,13.1150000,9.3830000,14.4325000,13.9050000,14.447,0,0,0
Kepler-296 b,Kepler-296,b,2,5,0,0,2014,10.86438400,0.079000,1.610,0.144,3.22000,0.01010,3.000000,0.330000,6.50,495,88.580,2454964.128500,0,0.6500,0.074870,1.8530000,35.500000,0.03080,,,,,,,M2 V,3740.00,0.48,0.50,-0.080,[Fe/H],-1.509,4.77,13.900,6.40000,,,,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,11.6402820,1.8396000,-11.4940000,,,18.5890000,16.3630000,13.3910000,12.8070000,12.6000000,,,,,,12.4390000,12.3320000,12.1500000,9.4530000,15.9015000,14.9169000,15.921,0,0,0
Kepler-296 c,Kepler-296,c,2,5,0,0,2014,5.84163660,0.052100,2.000,0.178,4.66000,0.01470,1.200000,0.330000,14.80,606,89.940,2454968.922900,0,0.2500,0.133630,1.8734000,23.500000,0.03810,,,,,,,M2 V,3740.00,0.48,0.50,-0.080,[Fe/H],-1.509,4.77,13.900,6.40000,,,,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,11.6402820,1.8396000,-11.4940000,,,18.5890000,16.3630000,13.3910000,12.8070000,12.6000000,,,,,,12.4390000,12.3320000,12.1500000,9.4530000,15.9015000,14.9169000,15.921,0,0,0
Kepler-296 d,Kepler-296,d,2,5,0,0,2014,19.85029100,0.118000,2.090,0.186,5.02000,0.01580,1.900000,0.330000,2.90,403,89.770,2454966.649600,0,0.2600,0.160750,2.8407000,53.100000,0.03980,,,,,,,M2 V,3740.00,0.48,0.50,-0.080,[Fe/H],-1.509,4.77,13.900,6.40000,,,,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,11.6402820,1.8396000,-11.4940000,,,18.5890000,16.3630000,13.3910000,12.8070000,12.6000000,,,,,,12.4390000,12.3320000,12.1500000,9.4530000,15.9015000,14.9169000,15.921,0,0,0
Kepler-296 e,Kepler-296,e,2,5,0,0,2014,34.14211000,0.169000,1.530,0.136,2.96000,0.00930,4.100000,0.330000,1.41,337,89.890,2454969.035000,0,0.3400,0.078800,2.9450000,76.200000,0.02910,,,,,,,,3740.00,0.48,0.50,-0.080,[Fe/H],-1.569,4.77,4.200,6.40000,,,,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,11.6402820,1.8396000,-11.4940000,,,18.5890000,16.3630000,13.3910000,12.8070000,12.6000000,,,,,,12.4390000,12.3320000,12.1500000,9.4530000,15.9015000,14.9169000,15.921,0,0,0
Kepler-296 f,Kepler-296,f,2,5,0,0,2014,63.33627000,0.255000,1.800,0.161,3.89000,0.01230,3.200000,0.330000,0.62,274,89.950,2454995.606900,0,0.5500,0.098300,3.6000000,115.100000,0.03440,,,,,,,,3740.00,0.48,0.50,-0.080,[Fe/H],-1.569,4.77,4.200,6.40000,,,,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,11.6402820,1.8396000,-11.4940000,,,18.5890000,16.3630000,13.3910000,12.8070000,12.6000000,,,,,,12.4390000,12.3320000,12.1500000,9.4530000,15.9015000,14.9169000,15.921,0,0,0
Kepler-297 b,Kepler-297,b,1,2,0,0,2014,38.87182600,0.217000,2.870,0.256,48.50000,0.15300,11.300000,0.000000,16.46,509,89.970,2455004.287130,1,0.4600,0.100490,6.1250000,50.414000,0.02828,,,,,,,,5619.00,0.92,0.98,-0.100,[Fe/H],-0.096,4.47,1.900,1.60443,,,,18h52m50.20s,283.2091605,+48d46m39.42s,48.7776156,2.4872998,2.1601100,-1.2331200,692.1400000,1.4160100,15.5720000,14.3260000,13.1220000,12.7850000,12.7800000,,,,,,12.7140000,12.7550000,12.4450000,9.3640000,14.1922000,13.7454000,14.232,0,0,0
Kepler-297 c,Kepler-297,c,1,2,0,0,2014,74.92013700,0.336000,6.540,0.583,42.10000,0.13200,0.827000,0.000000,6.86,409,89.470,2454958.037700,1,0.8100,0.411920,4.7940000,78.200000,0.06778,,,,,,,,5619.00,0.92,0.98,-0.100,[Fe/H],-0.096,4.47,1.900,1.88515,,,,18h52m50.20s,283.2091605,+48d46m39.42s,48.7776156,2.4872998,2.1601100,-1.2331200,692.1400000,1.4160100,15.5720000,14.3260000,13.1220000,12.7850000,12.7800000,,,,,,12.7140000,12.7550000,12.4450000,9.3640000,14.1922000,13.7454000,14.232,0,0,0
Kepler-298 b,Kepler-298,b,1,3,0,0,2014,10.47546400,0.080000,1.960,0.175,4.50000,0.01420,3.280000,0.000000,24.71,540,88.610,2454985.641560,0,0.4200,0.107070,2.3200000,34.090000,0.03110,,,,,,,,4465.00,0.58,0.66,-0.210,[Fe/H],-0.733,4.71,2.400,6.83183,,,,18h52m09.56s,283.0398448,+48d49m31.19s,48.8253303,10.3357736,6.2949000,-8.1977100,518.2040000,1.9012100,17.3750000,15.6170000,13.7180000,13.1390000,13.0750000,,,,,,12.9970000,13.0660000,12.7950000,9.5570000,15.4179000,14.7267000,15.415,0,0,0
Kepler-298 c,Kepler-298,c,1,3,0,0,2014,22.92881000,0.136000,1.930,0.172,4.38000,0.01380,3.350000,0.000000,8.70,416,89.150,2455156.033720,0,0.5900,0.090890,2.3980000,42.000000,0.03117,,,,,,,,4465.00,0.58,0.66,-0.210,[Fe/H],-0.733,4.71,2.400,6.34932,,,,18h52m09.56s,283.0398448,+48d49m31.19s,48.8253303,10.3357736,6.2949000,-8.1977100,518.2040000,1.9012100,17.3750000,15.6170000,13.7180000,13.1390000,13.0750000,,,,,,12.9970000,13.0660000,12.7950000,9.5570000,15.4179000,14.7267000,15.415,0,0,0
Kepler-298 d,Kepler-298,d,1,3,0,0,2014,77.47363300,0.305000,2.500,0.223,6.80000,0.02140,2.390000,0.000000,1.72,277,89.570,2455017.247350,0,0.7500,0.154360,4.4330000,95.000000,0.04065,,,,,,,,4465.00,0.58,0.66,-0.210,[Fe/H],-0.733,4.71,2.400,3.24928,,,,18h52m09.56s,283.0398448,+48d49m31.19s,48.8253303,10.3357736,6.2949000,-8.1977100,518.2040000,1.9012100,17.3750000,15.6170000,13.7180000,13.1390000,13.0750000,,,,,,12.9970000,13.0660000,12.7950000,9.5570000,15.4179000,14.7267000,15.415,0,0,0
Kepler-299 b,Kepler-299,b,1,4,0,0,2014,2.92712800,0.040000,1.320,0.118,2.30000,0.00724,5.500000,0.000000,622.07,1258,89.720,2454966.828580,0,0.3800,0.017020,2.5460000,8.902000,0.01181,,,,,,,,5617.00,1.03,0.95,-0.010,[Fe/H],-0.044,4.39,0.400,1.15252,,,,18h52m49.68s,283.2070156,+48d34m49.88s,48.5805222,9.9396276,8.2255100,5.5800700,1052.2400000,0.9217550,16.2600000,15.2320000,13.8750000,13.5100000,13.4360000,,,,,,13.4690000,13.4990000,12.6190000,9.5940000,15.0103000,14.5326000,15.017,0,0,0
Kepler-299 c,Kepler-299,c,1,4,0,0,2014,6.88587500,0.070000,2.650,0.236,7.51000,0.02360,2.220000,0.000000,198.55,946,78.690,2454971.409550,0,0.9500,0.042850,4.0090000,4.860000,0.01933,,,,,,,,5617.00,1.03,0.95,-0.010,[Fe/H],-0.044,4.39,0.400,0.63018,,,,18h52m49.68s,283.2070156,+48d34m49.88s,48.5805222,9.9396276,8.2255100,5.5800700,1052.2400000,0.9217550,16.2600000,15.2320000,13.8750000,13.5100000,13.4360000,,,,,,13.4690000,13.4990000,12.6190000,9.5940000,15.0103000,14.5326000,15.017,0,0,0
Kepler-299 d,Kepler-299,d,1,4,0,0,2014,15.05478600,0.118000,1.860,0.166,4.12000,0.01300,3.520000,0.000000,69.96,729,89.200,2454977.585570,0,0.5200,0.025640,4.2790000,16.530000,0.01465,,,,,,,,5617.00,1.03,0.95,-0.010,[Fe/H],-0.044,4.39,0.400,1.02421,,,,18h52m49.68s,283.2070156,+48d34m49.88s,48.5805222,9.9396276,8.2255100,5.5800700,1052.2400000,0.9217550,16.2600000,15.2320000,13.8750000,13.5100000,13.4360000,,,,,,13.4690000,13.4990000,12.6190000,9.5940000,15.0103000,14.5326000,15.017,0,0,0
Kepler-299 e,Kepler-299,e,1,4,0,0,2014,38.28548900,0.220000,1.870,0.167,4.16000,0.01310,3.500000,0.000000,20.17,534,89.850,2454976.307470,1,0.2200,0.032280,5.6380000,44.900000,0.01626,,,,,,,,5617.00,1.03,0.95,-0.010,[Fe/H],-0.044,4.39,0.400,1.16796,,,,18h52m49.68s,283.2070156,+48d34m49.88s,48.5805222,9.9396276,8.2255100,5.5800700,1052.2400000,0.9217550,16.2600000,15.2320000,13.8750000,13.5100000,13.4360000,,,,,,13.4690000,13.4990000,12.6190000,9.5940000,15.0103000,14.5326000,15.017,0,0,0
Kepler-30 b,Kepler-30,b,1,3,0,0,2012,29.33434000,0.180000,3.900,0.348,11.30000,0.03600,1.020000,0.042000,16.38,524,90.179,2455246.647600,1,0.3800,0.165000,4.8000000,37.700000,0.03510,,,-31.0000,,-1.00,,,5498.00,0.95,0.99,0.180,[Fe/H],-0.237,4.77,2.000,2.00000,1.9400,,,19h01m08.08s,285.2836483,+38d56m50.15s,38.9472625,4.8118874,0.6950830,-4.7614200,914.2210000,1.0657300,16.5980000,15.7260000,13.9970000,13.6180000,13.5810000,17.8203000,16.0324000,15.3091000,15.0654000,14.9546000,13.4760000,13.4730000,12.4450000,9.2340000,15.3761000,14.8024000,15.403,0,0,0
Kepler-30 c,Kepler-30,c,1,3,0,0,2012,60.32310500,0.300000,12.300,1.097,640.00000,2.01000,1.880000,0.011100,6.22,411,90.323,2455357.887042,1,0.4000,1.620000,5.7408000,61.300000,0.13601,,,-49.0000,,,,,5498.00,0.95,0.99,0.180,[Fe/H],-0.237,4.77,2.000,2.00000,1.9400,,,19h01m08.08s,285.2836483,+38d56m50.15s,38.9472625,4.8118874,0.6950830,-4.7614200,914.2210000,1.0657300,16.5980000,15.7260000,13.9970000,13.6180000,13.5810000,17.8203000,16.0324000,15.3091000,15.0654000,14.9546000,13.4760000,13.4730000,12.4450000,9.2340000,15.3761000,14.8024000,15.403,0,0,0
